Date ,Open,High,Low,Close,Change (Pips) ,Change (%) 
"Nov 10, 2020 14:00",0.72653,0.72778,0.72566,0.72604,-4.9,-0.07%
"Nov 10, 2020 13:00",0.72783,0.72841,0.72525,0.72651,-13.2,-0.18%
"Nov 10, 2020 12:00",0.72869,0.729,0.72742,0.72787,-8.2,-0.11%
"Nov 10, 2020 11:00",0.72704,0.72876,0.72669,0.72867,16.3,+0.22%
"Nov 10, 2020 10:00",0.72891,0.72941,0.727,0.72701,-19,-0.26%
"Nov 10, 2020 09:00",0.72835,0.7294,0.72824,0.72894,5.9,+0.08%
"Nov 10, 2020 08:00",0.72759,0.72895,0.72748,0.72839,8,+0.11%
"Nov 10, 2020 07:00",0.72859,0.72932,0.72757,0.72759,-10,-0.14%
"Nov 10, 2020 06:00",0.72796,0.72861,0.72752,0.72857,6.1,+0.08%
"Nov 10, 2020 05:00",0.72807,0.72877,0.72776,0.72794,-1.3,-0.02%
"Nov 10, 2020 04:00",0.72765,0.72857,0.72762,0.72809,4.4,+0.06%
"Nov 10, 2020 03:00",0.72803,0.7285,0.72727,0.72768,-3.5,-0.05%
"Nov 10, 2020 02:00",0.72746,0.72884,0.72743,0.728,5.4,+0.07%
"Nov 10, 2020 01:00",0.72782,0.72844,0.72708,0.72749,-3.3,-0.05%
"Nov 10, 2020 00:00",0.72788,0.72866,0.72673,0.72779,-0.9,-0.01%
"Nov 09, 2020 23:00",0.72702,0.72855,0.72691,0.7279,8.8,+0.12%
"Nov 09, 2020 22:00",0.72804,0.72833,0.72669,0.72701,-10.3,-0.14%
"Nov 09, 2020 21:00",0.72811,0.72822,0.72749,0.72789,-2.2,-0.03%
"Nov 09, 2020 20:00",0.72906,0.72996,0.72774,0.72814,-9.2,-0.13%
"Nov 09, 2020 19:00",0.72743,0.72946,0.72743,0.72906,16.3,+0.22%
"Nov 09, 2020 18:00",0.72867,0.72869,0.72687,0.72743,-12.4,-0.17%
"Nov 09, 2020 17:00",0.72715,0.72923,0.72714,0.72864,14.9,+0.20%
"Nov 09, 2020 16:00",0.72969,0.72971,0.72678,0.72714,-25.5,-0.35%
"Nov 09, 2020 15:00",0.72984,0.73191,0.72758,0.72969,-1.5,-0.02%
"Nov 09, 2020 14:00",0.73254,0.73396,0.72942,0.72983,-27.1,-0.37%
"Nov 09, 2020 13:00",0.73358,0.73396,0.73068,0.73254,-10.4,-0.14%
"Nov 09, 2020 12:00",0.73196,0.73389,0.72943,0.73363,16.7,+0.23%
"Nov 09, 2020 11:00",0.72805,0.73301,0.72676,0.73197,39.2,+0.54%
"Nov 09, 2020 10:00",0.72689,0.72816,0.72667,0.72806,11.7,+0.16%
"Nov 09, 2020 09:00",0.72768,0.72909,0.72682,0.7269,-7.8,-0.11%
"Nov 09, 2020 08:00",0.72861,0.7297,0.7272,0.72763,-9.8,-0.13%
"Nov 09, 2020 07:00",0.72905,0.72997,0.72783,0.72861,-4.4,-0.06%
"Nov 09, 2020 06:00",0.72967,0.72997,0.72843,0.72907,-6,-0.08%
"Nov 09, 2020 05:00",0.72911,0.73007,0.72902,0.7297,5.9,+0.08%
"Nov 09, 2020 04:00",0.72891,0.72982,0.72883,0.72911,2,+0.03%
"Nov 09, 2020 03:00",0.72845,0.72895,0.72802,0.72886,4.1,+0.06%
"Nov 09, 2020 02:00",0.72835,0.72873,0.72788,0.72845,1,+0.01%
"Nov 09, 2020 01:00",0.72709,0.72872,0.727,0.7284,13.1,+0.18%
"Nov 09, 2020 00:00",0.72865,0.72887,0.72681,0.72706,-15.9,-0.22%
"Nov 08, 2020 23:00",0.7276,0.72897,0.72712,0.72859,9.9,+0.14%
"Nov 08, 2020 22:00",0.72716,0.72799,0.72716,0.72762,4.6,+0.06%
"Nov 06, 2020 21:00",0.72584,0.72625,0.72566,0.72593,0.9,+0.01%
"Nov 06, 2020 20:00",0.72663,0.72667,0.72577,0.72583,-8,-0.11%
"Nov 06, 2020 19:00",0.72694,0.72718,0.72654,0.72664,-3,-0.04%
"Nov 06, 2020 18:00",0.72707,0.72734,0.72669,0.72698,-0.9,-0.01%
"Nov 06, 2020 17:00",0.72672,0.72742,0.72654,0.72709,3.7,+0.05%
"Nov 06, 2020 16:00",0.72685,0.72755,0.72647,0.72671,-1.4,-0.02%
"Nov 06, 2020 15:00",0.72515,0.72801,0.72486,0.72685,17,+0.23%
"Nov 06, 2020 14:00",0.72718,0.72788,0.72386,0.72513,-20.5,-0.28%
"Nov 06, 2020 13:00",0.72556,0.72734,0.72506,0.72716,16,+0.22%
"Nov 06, 2020 12:00",0.72687,0.72732,0.72454,0.72559,-12.8,-0.18%
"Nov 06, 2020 11:00",0.72781,0.72874,0.7268,0.72687,-9.4,-0.13%
"Nov 06, 2020 10:00",0.72679,0.72827,0.72626,0.72778,9.9,+0.14%
"Nov 06, 2020 09:00",0.72589,0.72705,0.72458,0.72679,9,+0.12%
"Nov 06, 2020 08:00",0.72769,0.7281,0.72582,0.72592,-17.7,-0.24%
"Nov 06, 2020 07:00",0.72651,0.72767,0.72606,0.72767,11.6,+0.16%
"Nov 06, 2020 06:00",0.72618,0.7272,0.72595,0.72649,3.1,+0.04%
"Nov 06, 2020 05:00",0.72607,0.72702,0.72558,0.7262,1.3,+0.02%
"Nov 06, 2020 04:00",0.72538,0.72692,0.72487,0.72605,6.7,+0.09%
"Nov 06, 2020 03:00",0.72647,0.72653,0.72502,0.72537,-11,-0.15%
"Nov 06, 2020 02:00",0.72682,0.72694,0.72566,0.72648,-3.4,-0.05%
"Nov 06, 2020 01:00",0.72538,0.72725,0.72498,0.72681,14.3,+0.20%
"Nov 06, 2020 00:00",0.7262,0.72802,0.72517,0.72538,-8.2,-0.11%
"Nov 05, 2020 23:00",0.72583,0.72697,0.72548,0.72621,3.8,+0.05%
"Nov 05, 2020 22:00",0.72822,0.72835,0.72561,0.72584,-23.8,-0.33%
"Nov 05, 2020 21:00",0.72811,0.72891,0.72804,0.72831,2,+0.03%
"Nov 05, 2020 20:00",0.72849,0.72872,0.72617,0.72813,-3.6,-0.05%
"Nov 05, 2020 19:00",0.7273,0.72893,0.72708,0.72849,11.9,+0.16%
"Nov 05, 2020 18:00",0.7266,0.72772,0.72626,0.72731,7.1,+0.10%
"Nov 05, 2020 17:00",0.72638,0.72691,0.72494,0.72654,1.6,+0.02%
"Nov 05, 2020 16:00",0.72724,0.7274,0.72594,0.7264,-8.4,-0.12%
"Nov 05, 2020 15:00",0.72497,0.72753,0.72441,0.72723,22.6,+0.31%
"Nov 05, 2020 14:00",0.72483,0.72533,0.72317,0.72497,1.4,+0.02%
"Nov 05, 2020 13:00",0.72454,0.72545,0.72297,0.72482,2.8,+0.04%
"Nov 05, 2020 12:00",0.72146,0.72468,0.72081,0.72457,31.1,+0.43%
"Nov 05, 2020 11:00",0.72173,0.72198,0.72028,0.72143,-3,-0.04%
"Nov 05, 2020 10:00",0.72121,0.722,0.72042,0.72173,5.2,+0.07%
"Nov 05, 2020 09:00",0.7196,0.72188,0.719,0.72121,16.1,+0.22%
"Nov 05, 2020 08:00",0.71926,0.72148,0.71846,0.71959,3.3,+0.05%
"Nov 05, 2020 07:00",0.71675,0.71943,0.71648,0.71925,25,+0.35%
"Nov 05, 2020 06:00",0.71689,0.71743,0.71654,0.71677,-1.2,-0.02%
"Nov 05, 2020 05:00",0.71644,0.71769,0.71583,0.71689,4.5,+0.06%
"Nov 05, 2020 04:00",0.7176,0.71768,0.71627,0.71649,-11.1,-0.15%
"Nov 05, 2020 03:00",0.71685,0.71788,0.71671,0.71756,7.1,+0.10%
"Nov 05, 2020 02:00",0.71646,0.71712,0.71448,0.71686,4,+0.06%
"Nov 05, 2020 01:00",0.71744,0.71772,0.71598,0.71648,-9.6,-0.13%
"Nov 05, 2020 00:00",0.71799,0.71894,0.71679,0.7174,-5.9,-0.08%
"Nov 04, 2020 23:00",0.71665,0.71846,0.71635,0.71796,13.1,+0.18%
"Nov 04, 2020 22:00",0.71754,0.71815,0.71636,0.71669,-8.5,-0.12%
"Nov 04, 2020 21:00",0.71744,0.71865,0.71725,0.71771,2.7,+0.04%
"Nov 04, 2020 20:00",0.71891,0.71926,0.71698,0.71746,-14.5,-0.20%
"Nov 04, 2020 19:00",0.7188,0.71904,0.71784,0.71888,0.8,+0.01%
"Nov 04, 2020 18:00",0.7179,0.71952,0.71766,0.71882,9.2,+0.13%
"Nov 04, 2020 17:00",0.71921,0.71946,0.71758,0.7179,-13.1,-0.18%
"Nov 04, 2020 16:00",0.7159,0.71985,0.71481,0.71917,32.7,+0.45%
"Nov 04, 2020 15:00",0.7153,0.71738,0.71488,0.71593,6.3,+0.09%
"Nov 04, 2020 14:00",0.71377,0.71541,0.71239,0.71527,15,+0.21%
"Nov 04, 2020 13:00",0.71677,0.71727,0.7134,0.71382,-29.5,-0.41%
"Nov 04, 2020 12:00",0.71309,0.71735,0.71256,0.71668,35.9,+0.50%
"Nov 04, 2020 11:00",0.71143,0.71351,0.71077,0.71312,16.9,+0.24%
"Nov 04, 2020 10:00",0.70976,0.71232,0.70886,0.71142,16.6,+0.23%
"Nov 04, 2020 09:00",0.70756,0.71098,0.70695,0.70976,22,+0.31%
"Nov 04, 2020 08:00",0.70827,0.70949,0.70643,0.70764,-6.3,-0.09%
"Nov 04, 2020 07:00",0.70948,0.70997,0.70594,0.70828,-12,-0.17%
"Nov 04, 2020 06:00",0.7106,0.71185,0.70815,0.7095,-11,-0.16%
"Nov 04, 2020 05:00",0.71049,0.71369,0.70969,0.71062,1.3,+0.02%
"Nov 04, 2020 04:00",0.71073,0.71286,0.7095,0.71049,-2.4,-0.03%
"Nov 04, 2020 03:00",0.70782,0.71309,0.70766,0.7107,28.8,+0.41%
"Nov 04, 2020 02:00",0.71396,0.71488,0.70482,0.70782,-61.4,-0.87%
"Nov 04, 2020 01:00",0.71286,0.71667,0.71246,0.71394,10.8,+0.15%
"Nov 04, 2020 00:00",0.71968,0.7222,0.71272,0.71287,-68.1,-0.96%
"Nov 03, 2020 23:00",0.71634,0.72047,0.71633,0.71962,32.8,+0.46%
"Nov 03, 2020 22:00",0.71621,0.71646,0.71515,0.71632,1.1,+0.02%
"Nov 03, 2020 21:00",0.71459,0.71693,0.71428,0.7164,18.1,+0.25%
"Nov 03, 2020 20:00",0.71411,0.71526,0.71366,0.71466,5.5,+0.08%
"Nov 03, 2020 19:00",0.71472,0.71476,0.71382,0.71406,-6.6,-0.09%
"Nov 03, 2020 18:00",0.71592,0.71604,0.71465,0.71472,-12,-0.17%
"Nov 03, 2020 17:00",0.71593,0.71662,0.71555,0.71596,0.3,+0.00%
"Nov 03, 2020 16:00",0.71652,0.71744,0.71577,0.71586,-6.6,-0.09%
"Nov 03, 2020 15:00",0.71284,0.71695,0.71278,0.71655,37.1,+0.52%
"Nov 03, 2020 14:00",0.71267,0.71426,0.71267,0.71284,1.7,+0.02%
"Nov 03, 2020 13:00",0.71297,0.71433,0.71245,0.71266,-3.1,-0.04%
"Nov 03, 2020 12:00",0.71297,0.7139,0.71275,0.71298,0.1,+0.00%
"Nov 03, 2020 11:00",0.71139,0.71311,0.71136,0.71296,15.7,+0.22%
"Nov 03, 2020 10:00",0.71244,0.71258,0.71128,0.71137,-10.7,-0.15%
"Nov 03, 2020 09:00",0.7103,0.71329,0.70975,0.71248,21.8,+0.31%
"Nov 03, 2020 08:00",0.70699,0.71039,0.70657,0.71029,33,+0.46%
"Nov 03, 2020 07:00",0.70479,0.70711,0.70462,0.70701,22.2,+0.31%
"Nov 03, 2020 06:00",0.70437,0.70522,0.7037,0.70474,3.7,+0.05%
"Nov 03, 2020 05:00",0.7029,0.70469,0.70276,0.70436,14.6,+0.21%
